d003.s006.t025,conference,conference,N,bn:00021721n,کنفرانس برگزار
d003.s006.t026,on,,X,,در مورد
d003.s006.t027,social,social,J,bn:00110842a,اجتماعی:
d003.s006.t028,exclusion,exclusion,N,bn:00032152n,محرومیت
d003.s006.t029,:,,X,,n/a
d003.s006.t030,a,,X,,یک
d003.s006.t031,major,major,J,bn:00106332a,بزرگ
d003.s006.t032,challenge,challenge,N,bn:00017557n,چالش
d003.s006.t033,for,,X,,برای بهزیستی
d003.s006.t034,public,public,J,bn:00109211a,عمومی
d003.s006.t035,welfare,welfare,N,bn:00009905n,n/a
d003.s006.t036,services,service,N,bn:00070651n,خدمات
d003.s006.t037,.,,X,,شد.
d003.s007.t001,The,,X,,این
d003.s007.t002,Foundation,foundation,N,bn:00036064n,بنیاد
d003.s007.t003,recently,recently,R,bn:00116085r,اخیراً
d003.s007.t004,published,publish,V,bn:00084099v,منتشر
d003.s007.t005,a,,X,,یک
d003.s007.t006,comparative,comparative,J,bn:00100121a,تطبیقی
d003.s007.t007,study,study,N,bn:00067181n,مطالعه
d003.s007.t008,as,,X,,به عنوان
d003.s007.t009,part,part,N,bn:00027912n,بخشی
d003.s007.t010,of,,X,,از
d003.s007.t011,the,,X,,n/a
d003.s007.t012,EPOC,epoc,N,,EPOC
d003.s007.t013,project,project,N,bn:00064665n,پروژه
d003.s007.t014,which,,X,,است که
d003.s007.t015,assesses,assess,V,bn:00082720v,را
d003.s007.t016,the,,X,,n/a
d003.s007.t017,extent,extent,N,bn:00032425n,میزان
d003.s007.t018,to,,X,,n/a
d003.s007.t019,which,,X,,n/a
d003.s007.t020,direct,direct,J,bn:00101412a,مستقیم
d003.s007.t021,participation,participation,N,bn:00030844n,مشارکت
d003.s007.t022,can,,X,,می تواند سودآوری
d003.s007.t023,humanise,humanise,V,bn:00089511v,افزایش
d003.s007.t024,work,work,N,bn:00014138n,ارزیابی
d003.s007.t025,while,,X,,انسان
d003.s007.t026,increasing,increase,V,bn:00089667v,ضمن
d003.s007.t027,profitability,profitability,N,bn:00037027n,n/a
d003.s007.t028,.,,X,,n/a
d003.s008.t001,The,,X,,این
d003.s008.t002,study,study,N,bn:00074790n,مطالعه
d003.s008.t003,is,be,V,,n/a
d003.s008.t004,based,base,V,bn:00083141v,بر اساس
d003.s008.t005,on,,X,,n/a
d003.s008.t006,195,,X,,195
d003.s008.t007,personal,personal,J,bn:00108489a,شخصی
d003.s008.t008,interviews,interview,N,bn:00047238n,مصاحبه
d003.s008.t009,with,,X,,با
d003.s008.t010,senior,senior,J,bn:00110401a,ارشد
d003.s008.t011,officials,official,N,bn:00036837n,مقامات
d003.s008.t012,of,,X,,n/a
d003.s008.t013,the,,X,,n/a
d003.s008.t014,social,social,J,bn:00110842a,اجتماعی سازمان های
d003.s008.t015,partners,partner,N,,شرکای
d003.s008.t016,as,,X,,به عنوان
d003.s008.t017,representatives,representative,N,bn:00047203n,نمایندگان
d003.s008.t018,of,,X,,n/a
d003.s008.t019,national,national,J,bn:00107136a,ملی
d003.s008.t020,level,level,N,bn:00041239n,سطح
d003.s008.t021,peak,peak,N,,اوج
d003.s008.t022,organisations,organisation,N,bn:00001423n,n/a
d003.s008.t023,in,,X,,در
d003.s008.t024,fifteen,fifteen,J,bn:00095923a,پانزده
d003.s008.t025,European,european,J,bn:00102440a,اروپایی
d003.s008.t026,countries,country,N,bn:00011771n,کشور
d003.s008.t027,.,,X,,شده است.
d003.s009.t001,As,,X,,به عنوان
d003.s009.t002,important,important,J,bn:00104680a,مهم
d003.s009.t003,industrial,industrial,J,bn:00104995a,صنعتی
d003.s009.t004,sectors,sector,N,bn:00070206n,بخش
d003.s009.t005,",",,X,,های ،
d003.s009.t006,the,,X,,n/a
d003.s009.t007,metal,metal,N,bn:00002936n,فلز
d003.s009.t008,industry,industry,N,bn:00046575n,صنعت
d003.s009.t009,and,,X,,و
d003.s009.t010,the,,X,,n/a
d003.s009.t011,banking,banking,N,bn:00008412n,بانکی
d003.s009.t012,sector,sector,N,bn:00070206n,بخش
d003.s009.t013,were,be,V,,n/a
d003.s009.t014,also,also,R,bn:00114246r,نیز
d003.s009.t015,included,include,V,bn:00089660v,درج
d003.s009.t016,.,,X,,شده بودند.
d003.s010.t001,Key,key,N,,کلیدی
d003.s010.t002,speakers,speaker,N,bn:00073170n,سخنرانان
d003.s010.t003,at,,X,,در
d003.s010.t004,the,,X,,n/a
d003.s010.t005,social,social,J,bn:00110842a,اجتماعی روابط اجتماعی.
d003.s010.t006,exclusion,exclusion,N,bn:00032152n,محرومیت
d003.s010.t007,conference,conference,N,bn:00021721n,کنفرانس
d003.s010.t008,were,be,V,,n/a
d003.s010.t009,(,,X,,n/a
d003.s010.t010,left,left,N,bn:00050521n,چپ
d003.s010.t011,to,,X,,به
d003.s010.t012,right,right,N,bn:00067808n,n/a
d003.s010.t013,),,X,,n/a
d003.s010.t014,Cristina,cristina,N,,کریستینا
d003.s010.t015,Louro,louro,N,,n/a
d003.s010.t016,",",,X,,راست) لورو ، ،
d003.s010.t017,Employment,employment,N,bn:00030625n,اشتغال
d003.s010.t018,",",,X,,n/a
d003.s010.t019,Industrial,industrial,J,bn:00104995a,صنعتی
d003.s010.t020,Relations,relations,N,bn:00025569n,n/a
d003.s010.t021,and,,X,,و
d003.s010.t022,Social,social,J,bn:00110842a,اجتماعی
d003.s010.t023,Affairs,affair,N,bn:00001738n,امور
d003.s010.t024,Directorate,directorate,N,bn:00011651n,n/a
d003.s010.t025,",",,X,,،
d003.s010.t026,European,european,J,bn:00102440a,اروپا
d003.s010.t027,Commission,commission,N,bn:00021015n,کمیسیون
d003.s010.t028,Fernando,fernando,N,,فرناندو
d003.s010.t029,Gomes,gomes,N,,n/a
d003.s010.t030,",",,X,,گومز ،
d003.s010.t031,a,,X,,n/a
d003.s010.t032,high,high,J,bn:00102158a,بالایی
d003.s010.t033,degree,degree,N,,درجه
d003.s010.t034,of,,X,,از
d003.s010.t035,Committee,committee,N,bn:00021015n,کمیته
d003.s010.t036,of,,X,,n/a
d003.s010.t037,the,,X,,n/a
d003.s010.t038,Regions,region,N,bn:03359468n,مناطق
d003.s010.t039,Barbara,barbara,N,,باربارا
d003.s010.t040,Weiler,weiler,N,,n/a
d003.s010.t041,",",,X,,ویلر ، Gil-
d003.s010.t042,Member,member,N,bn:00034004n,عضو
d003.s010.t043,of,,X,,n/a
d003.s010.t044,the,,X,,n/a
d003.s010.t045,European,european,J,bn:00102440a,اروپا
d003.s010.t046,Parliament,parliament,N,bn:00060708n,پارلمان
d003.s010.t047,José,josé,N,,José
d003.s010.t048,Maria,Maria,N,,Maria
d003.s010.t049,Gil-Robles,gil-robles,N,,n/a
d003.s010.t050,",",,X,,Robles ، معاون
d003.s010.t051,Vice-President,vice-president,N,bn:00079435n,n/a
d003.s010.t052,",",,X,,،
d003.s010.t053,European,european,J,bn:00102440a,اروپا
d003.s010.t054,Parliament,parliament,N,bn:00060708n,پارلمان
d003.s010.t055,and,and,N,,و
d003.s010.t056,John,john,N,,جان
d003.s010.t057,Carroll,carroll,N,,کارول
d003.s010.t058,",",,X,,،
d003.s010.t059,Economic,economic,J,bn:00102001a,اقتصادی
d003.s010.t060,and,,X,,و
d003.s010.t061,Social,social,J,bn:00110842a,n/a
d003.s010.t062,Committee,committee,N,bn:00021015n,کمیته
d003.s010.t063,.,,X,,n/a
d003.s011.t001,Case,case,N,bn:00016401n,n/a
d003.s011.t002,Studies,study,N,bn:00074790n,مطالعات
d003.s011.t003,Each,,X,,هر
d003.s011.t004,national,national,J,bn:00107136a,ملی
d003.s011.t005,report,report,N,bn:00067181n,موردی گزارش
d003.s011.t006,contains,contain,V,bn:00085499v,شامل است
d003.s011.t007,a,,X,,نمونه
d003.s011.t008,portfolio,portfolio,N,bn:00063673n,n/a
d003.s011.t009,of,,X,,n/a
d003.s011.t010,between,,X,,بین
d003.s011.t011,25,,X,,25
d003.s011.t012,and,,X,,n/a
d003.s011.t013,30,,X,,تا 30
d003.s011.t014,initiatives,initiative,N,bn:00034797n,ابتکار
d003.s011.t015,which,,X,,که
d003.s011.t016,best,good,J,,بهترین
d003.s011.t017,present,present,V,bn:00090234v,موجود
d003.s011.t018,policies,policy,N,bn:00063329n,سیاست
d003.s011.t019,and,,X,,و
d003.s011.t020,practices,practice,N,bn:00061054n,شیوه های
d003.s011.t021,to,,X,,برای
d003.s011.t022,improve,improve,V,bn:00082573v,بهبود
d003.s011.t023,the,,X,,ها
d003.s011.t024,recruitment,recruitment,N,bn:00030933n,استخدام
d003.s011.t025,",",,X,,،
d003.s011.t026,training,training,N,bn:00041853n,آموزش
d003.s011.t027,and,,X,,و
d003.s011.t028,development,development,N,bn:00026695n,توسعه
d003.s011.t029,of,,X,,n/a
d003.s011.t030,ageing,age,V,bn:00082449v,n/a
d003.s011.t031,workers,worker,N,bn:00081593n,کارگران
d003.s011.t032,in,,X,,در
d003.s011.t033,both,,X,,n/a
d003.s011.t034,the,,X,,n/a
d003.s011.t035,work,work,N,bn:00014138n,کارها کار
d003.s011.t036,place,place,N,bn:00051760n,محل
d003.s011.t037,and,,X,,پیری و
d003.s011.t038,the,,X,,n/a
d003.s011.t039,community,community,N,bn:00021248n,جامعه
d003.s011.t040,.,,X,,است.
d003.s012.t001,For,,X,,برای
d003.s012.t002,each,,X,,هر
d003.s012.t003,country,country,N,bn:00011771n,کشور
d003.s012.t004,",",,X,,،
d003.s012.t005,two,,X,,دو
d003.s012.t006,or,,X,,یا
d003.s012.t007,three,,X,,سه
d003.s012.t008,initiatives,initiative,N,bn:00034797n,ابتکار
d003.s012.t009,have,have,V,,n/a
d003.s012.t010,been,be,V,,n/a
d003.s012.t011,selected,select,V,bn:00084931v,مورد
d003.s012.t012,for,,X,,برای
d003.s012.t013,further,further,J,bn:00102794a,بیشتر
d003.s012.t014,in,,X,,n/a
d003.s012.t015,depth,depth,N,bn:00026418n,n/a
d003.s012.t016,case,case,N,bn:00016401n,عمل در
d003.s012.t017,study,study,N,bn:00074790n,مطالعه
d003.s012.t018,.,,X,,موردی انتخاب
d003.s013.t001,These,,X,,این
d003.s013.t002,case,case,N,bn:00016401n,موردی مورد
d003.s013.t003,studies,study,N,bn:00074790n,مطالعات
d003.s013.t004,analysed,analyse,V,bn:00082596v,n/a
d003.s013.t005,the,,X,,n/a
d003.s013.t006,background,background,N,bn:00007783n,پیشینه
d003.s013.t007,of,,X,,n/a
d003.s013.t008,the,,X,,سازمان
d003.s013.t009,initiatives,initiative,N,bn:00034797n,ابتکارات
d003.s013.t010,",",,X,,، ، های
d003.s013.t011,their,,X,,آنها را
d003.s013.t012,impact,impact,N,bn:00030709n,تأثیر بر
d003.s013.t013,on,,X,,قرار
d003.s013.t014,employment,employment,N,bn:00030626n,اشتغال
d003.s013.t015,patterns,pattern,N,bn:00061054n,الگوهای
d003.s013.t016,and,,X,,و تجزیه و
d003.s013.t017,work,work,N,bn:00014138n,کاری عمل
d003.s013.t018,organisations,organisation,N,bn:00001423n,n/a
d003.s013.t019,and,,X,,تحلیل و
d003.s013.t020,assessed,assess,V,bn:00082720v,ارزیابی
d003.s013.t021,the,,X,,داده
d003.s013.t022,benefits,benefit,N,bn:00037022n,مزایا
d003.s013.t023,and,,X,,و
d003.s013.t024,problems,problem,N,bn:00048242n,مشکلات
d003.s013.t025,of,,X,,n/a
d003.s013.t026,the,,X,,را کرده
d003.s013.t027,initiative,initiative,N,bn:00034797n,ابتکار
d003.s013.t028,.,,X,,است.
d003.s014.t001,Visits,visit,N,bn:00080113n,بازدیدها
d003.s014.t002,and,,X,,و
d003.s014.t003,interviews,interview,N,bn:00047238n,مصاحبه
d003.s014.t004,with,,X,,با
d003.s014.t005,key,key,J,bn:00099258a,کلیدی
d003.s014.t006,personnel,personnel,N,bn:00035770n,پرسنل
d003.s014.t007,were,be,V,,n/a
d003.s014.t008,also,also,R,bn:00114246r,نیز
d003.s014.t009,undertaken,undertake,V,bn:00082906v,انجام
d003.s014.t010,.,,X,,شد.
d003.s015.t001,These,,X,,این
d003.s015.t002,national,national,J,bn:00107136a,ملی
d003.s015.t003,studies,study,N,bn:00074790n,مطالعات
d003.s015.t004,will,,X,,n/a
d003.s015.t005,form,form,V,bn:00085670v,تشکیل
d003.s015.t006,the,,X,,را
d003.s015.t007,basis,basis,N,bn:00008790n,اساس
d003.s015.t008,of,,X,,n/a
d003.s015.t009,a,,X,,یک
d003.s015.t010,European,european,J,bn:00102440a,اروپایی
d003.s015.t011,report,report,N,bn:00067181n,گزارش
d003.s015.t012,which,,X,,دهد که
d003.s015.t013,synthesises,synthesise,V,bn:00094713v,سنتز
d003.s015.t014,overall,overall,J,bn:00108083a,کلی
d003.s015.t015,practices,practice,N,bn:00061054n,شیوه های را
d003.s015.t016,.,,X,,می کند.
d003.s016.t001,The,,X,,این
d003.s016.t002,report,report,N,bn:00067181n,گزارش
d003.s016.t003,and,,X,,و
d003.s016.t004,a,,X,,یک
d003.s016.t005,case,case,N,bn:00016401n,موردی
d003.s016.t006,book,book,N,bn:00012059n,کتاب
d003.s016.t007,of,,X,,از
d003.s016.t008,initiatives,initiative,N,bn:00034797n,ابتکارات
d003.s016.t009,will,,X,,n/a
d003.s016.t010,be,be,V,,شود
d003.s016.t011,published,publish,V,bn:00084099v,منتشر
d003.s016.t012,in,,X,,در
d003.s016.t013,1996,,X,,سال 1996
d003.s016.t014,and,,X,,و
d003.s016.t015,provide,provide,V,bn:00084692v,فراهم
d003.s016.t016,the,,X,,n/a
d003.s016.t017,backdrop,backdrop,N,,زمینه
d003.s016.t018,for,,X,,برای
d003.s016.t019,a,,X,,ای
d003.s016.t020,conference,conference,N,bn:00021721n,کنفرانسی برگزار
d003.s016.t021,to,,X,,n/a
d003.s016.t022,be,be,V,,n/a
d003.s016.t023,staged,stage,V,bn:00082779v,را
d003.s016.t024,in,,X,,در
d003.s016.t025,Autumn,autumn,N,bn:00007406n,پاییز
d003.s016.t026,",",,X,,کند
d003.s016.t027,1996,,X,,1996
d003.s016.t028,.,,X,,می شود.
d003.s017.t001,The,,X,,این
d003.s017.t002,Foundation,foundation,N,bn:00036064n,بنیاد
d003.s017.t003,aims,aim,V,bn:00082486v,هدف
d003.s017.t004,to,,X,,با
d003.s017.t005,document,document,V,bn:00087137v,مستند سازی
d003.s017.t006,the,,X,,n/a
d003.s017.t007,characteristics,characteristic,N,bn:00017761n,ویژگی های
d003.s017.t008,of,,X,,n/a
d003.s017.t009,age,age,N,bn:00001936n,سنی
d003.s017.t010,barriers,barrier,N,bn:00008714n,موانع
d003.s017.t011,in,,X,,در
d003.s017.t012,job,job,N,bn:00014138n,شغلی
d003.s017.t013,recruitment,recruitment,N,bn:00030933n,استخدام
d003.s017.t014,and,,X,,و
d003.s017.t015,training,training,N,bn:00041853n,آموزش
d003.s017.t016,and,,X,,و و
d003.s017.t017,to,,X,,n/a
d003.s017.t018,analyse,analyse,V,bn:00082596v,تجزیه تحلیل آنها.
d003.s017.t019,their,,X,,n/a
d003.s017.t020,causes,cause,N,bn:00016850n,دلایل
d003.s017.t021,.,,X,,n/a
d003.s018.t001,The,,X,,n/a
d003.s018.t002,perspectives,perspective,N,bn:00061746n,دیدگاه
d003.s018.t003,of,,X,,n/a
d003.s018.t004,the,,X,,n/a
d003.s018.t005,social,social,J,bn:00110842a,های اجتماعی
d003.s018.t006,partners,partner,N,,شرکای
d003.s018.t007,is,be,V,,n/a
d003.s018.t008,also,also,R,bn:00114246r,نیز
d003.s018.t009,being,be,V,,مورد قرار گیرد
d003.s018.t010,examined,examine,V,bn:00082596v,بررسی
d003.s018.t011,",",,X,,می ،
d003.s018.t012,with,,X,,با
d003.s018.t013,particular,particular,J,bn:00102398a,ویژه
d003.s018.t014,attention,attention,N,bn:00007020n,توجه
d003.s018.t015,paid,pay,V,bn:00086761v,n/a
d003.s018.t016,to,,X,,به
d003.s018.t017,proposals,proposal,N,bn:00064776n,n/a
d003.s018.t018,for,,X,,n/a
d003.s018.t019,removing,remove,V,bn:00088783v,پیشنهادات رفع
d003.s018.t020,age,age,N,bn:00001936n,n/a
d003.s018.t021,barriers,barrier,N,bn:00008714n,موانع
d003.s018.t022,.,,X,,سنی.
d003.s019.t001,Thirdly,thirdly,R,bn:00117283r,ثالثاً
d003.s019.t002,",",,X,,،
d003.s019.t003,the,,X,,این
d003.s019.t004,project,project,N,bn:00064665n,پروژه
d003.s019.t005,documents,document,N,,اسناد
d003.s019.t006,and,,X,,n/a
d003.s019.t007,assesses,assess,V,bn:00082720v,را را
d003.s019.t008,initiatives,initiative,N,bn:00034797n,ابتکارات
d003.s019.t009,",",,X,,n/a
d003.s019.t010,in,,X,,در
d003.s019.t011,both,,X,,هر دو
d003.s019.t012,the,,X,,n/a
d003.s019.t013,public,public,J,bn:00109211a,دولتی
d003.s019.t014,and,,X,,و و
d003.s019.t015,private,private,J,bn:00104973a,خصوصی
d003.s019.t016,sectors,sector,N,bn:00070206n,بخش
d003.s019.t017,which,,X,,که
d003.s019.t018,combat,combat,N,,مبارزه
d003.s019.t019,age,age,N,bn:00001936n,سنی
d003.s019.t020,barriers,barrier,N,bn:00008714n,موانع
d003.s019.t021,",",,X,,،
d003.s019.t022,especially,especially,R,bn:00115235r,ویژه
d003.s019.t023,for,,X,,برای
d003.s019.t024,older,old,J,bn:00096644a,مسن
d003.s019.t025,workers,worker,N,bn:00081593n,کارگران
d003.s019.t026,.,,X,,می ارزیابی می کند.
d003.s020.t001,Seeking,seek,V,bn:00090460v,به دنبال
d003.s020.t002,alternatives,alternative,N,bn:00003132n,گزینه
d003.s020.t003,to,,X,,برای
d003.s020.t004,early,early,J,bn:00101935a,زودرس
d003.s020.t005,retirement,retirement,N,bn:00067456n,بازنشستگی
d003.s020.t006,and,,X,,و
d003.s020.t007,redundancy,redundancy,N,bn:00066743n,افزونگی
d003.s020.t008,",",,X,,های ،
d003.s020.t009,the,,X,,n/a
d003.s020.t010,project,project,N,bn:00064665n,پروژه
d003.s020.t011,is,be,V,,n/a
d003.s020.t012,primarily,primarily,R,bn:00114714r,در درجه اول
d003.s020.t013,concerned,concern,V,bn:00083240v,n/a
d003.s020.t014,with,,X,,ادغام
d003.s020.t015,the,,X,,n/a
d003.s020.t016,retention,retention,N,bn:00044396n,حفظ
d003.s020.t017,",",,X,,،
d003.s020.t018,reintegration,reintegrate,V,bn:00092717v,مجدد
d003.s020.t019,and,,X,,و
d003.s020.t020,retraining,retrain,V,bn:00092953v,بازآموزی
d003.s020.t021,of,,X,,مربوط
d003.s020.t022,older,old,J,bn:00096644a,مسن
d003.s020.t023,workers,worker,N,bn:00081593n,کارگران
d003.s020.t024,.,,X,,می شود.
d003.s021.t001,The,,X,,n/a
d003.s021.t002,gender,gender,N,bn:00037634n,جنسیت
d003.s021.t003,and,,X,,و
d003.s021.t004,ethnic,ethnic,J,bn:00100762a,قومی
d003.s021.t005,backgrounds,background,N,bn:00007781n,پیشینه
d003.s021.t006,of,,X,,n/a
d003.s021.t007,workers,worker,N,bn:00081593n,کارگران
d003.s021.t008,and,,X,,و
d003.s021.t009,how,,X,,چگونگی
d003.s021.t010,these,,X,,اینها
d003.s021.t011,relate,relate,V,bn:00082868v,ارتباط با
d003.s021.t012,to,,X,,n/a
d003.s021.t013,age,age,N,bn:00001936n,سنی
d003.s021.t014,discrimination,discrimination,N,bn:00027538n,تبعیض
d003.s021.t015,are,be,V,,n/a
d003.s021.t016,examined,examine,V,bn:00082596v,بررسی
d003.s021.t017,.,,X,,می شود.
d003.s022.t001,The,,X,,این
d003.s022.t002,project,project,N,bn:00064665n,پروژه
d003.s022.t003,also,also,R,bn:00114246r,همچنین
d003.s022.t004,considers,consider,V,bn:00085648v,را
d003.s022.t005,initiatives,initiative,N,bn:00034797n,ابتکاراتی
d003.s022.t006,to,,X,,برای
d003.s022.t007,combat,combat,V,,مبارزه با
d003.s022.t008,age,age,N,bn:00001936n,سن
d003.s022.t009,discrimination,discrimination,N,bn:00027538n,تبعیض
d003.s022.t010,in,,X,,در
d003.s022.t011,rural,rural,J,bn:00109998a,مناطق روستایی
d003.s022.t012,areas,area,N,bn:00005513n,n/a
d003.s022.t013,and,,X,,و
d003.s022.t014,in,,X,,در در
d003.s022.t015,small,small,J,bn:00106773a,شرکتهای کوچک
d003.s022.t016,and,,X,,و
d003.s022.t017,medium,medium,J,,متوسط
d003.s022.t018,sized,sized,J,,n/a
d003.s022.t019,enterprises,enterprise,N,bn:00021286n,گیرد.
d003.s022.t020,.,,X,,می
d003.s023.t001,Seven,,X,,هفت
d003.s023.t002,member,member,N,bn:00054277n,عضو
d003.s023.t003,states,state,N,bn:00011771n,کشور
d003.s023.t004,are,be,V,,n/a
d003.s023.t005,covered,cover,V,bn:00085497v,پوشش
d003.s023.t006,by,,X,,تحت قرار
d003.s023.t007,the,,X,,این
d003.s023.t008,project,project,N,bn:00064665n,پروژه
d003.s023.t009,:,,X,,n/a
d003.s023.t010,Belgium,belgium,N,bn:00009714n,بلژیک
d003.s023.t011,",",,X,,دارند:
d003.s023.t012,France,france,N,bn:00036202n,فرانسه
d003.s023.t013,",",,X,,،
d003.s023.t014,Germany,germany,N,bn:00026684n,آلمان
d003.s023.t015,",",,X,,،
d003.s023.t016,Greece,greece,N,bn:00030401n,یونان
d003.s023.t017,",",,X,,،
d003.s023.t018,Italy,italy,N,bn:00047705n,ایتالیا
d003.s023.t019,",",,X,,، ،
d003.s023.t020,the,,X,,n/a
d003.s023.t021,Netherlands,netherlands,N,bn:00044423n,هلند
d003.s023.t022,and,,X,,و
d003.s023.t023,the,,X,,n/a
d003.s023.t024,United,united,J,bn:00112908a,n/a
d003.s023.t025,Kingdom,kingdom,N,bn:00049168n,انگلستان.
d003.s023.t026,.,,X,,n/a
d004.s001.t001,This,,X,,این
d004.s001.t002,document,document,N,bn:00028015n,سند
d004.s001.t003,is,be,V,,n/a
d004.s001.t004,a,,X,,n/a
d004.s001.t005,summary,summary,N,bn:00075142n,خلاصه ای
d004.s001.t006,of,,X,,از
d004.s001.t007,the,,X,,n/a
d004.s001.t008,European,european,J,bn:00102440a,اروپا
d004.s001.t009,Public,public,J,bn:00109211a,عمومی
d004.s001.t010,Assessment,assessment,N,bn:00005120n,ارزیابی
d004.s001.t011,Report,report,N,bn:00067181n,گزارش
d004.s001.t012,.,,X,,است.
d004.s002.t001,It,,X,,این
d004.s002.t002,explains,explain,V,bn:00087869v,توضیح می دهد
d004.s002.t003,how,,X,,چگونه
d004.s002.t004,the,,X,,که
d004.s002.t005,Committee,committee,N,bn:00021015n,کمیته
d004.s002.t006,for,,X,,n/a
d004.s002.t007,Medicinal,medicinal,J,bn:00106556a,محصولات
d004.s002.t008,Products,product,N,bn:00064584n,دارویی
d004.s002.t009,for,,X,,برای
d004.s002.t010,Veterinary,veterinary,N,bn:00079883n,دامپزشکی
d004.s002.t011,Use,use,N,bn:00030627n,استفاده
d004.s002.t012,(,,X,,n/a
d004.s002.t013,CVMP,cvmp,N,,(CVMP)
d004.s002.t014,),,X,,n/a
d004.s002.t015,assessed,assess,V,bn:00082720v,ارزیابی
d004.s002.t016,the,,X,,را
d004.s002.t017,studies,study,N,bn:00074790n,مطالعات شده
d004.s002.t018,performed,perform,V,bn:00087107v,انجام
d004.s002.t019,",",,X,,های
d004.s002.t020,to,,X,,تا
d004.s002.t021,reach,reach,V,bn:00088789v,به برسد.
d004.s002.t022,their,,X,,خود
d004.s002.t023,recommendations,recommendation,N,bn:00066562n,توصیه
d004.s002.t024,on,,X,,در مورد
d004.s002.t025,how,,X,,نحوه
d004.s002.t026,to,,X,,n/a
d004.s002.t027,use,use,V,bn:00082705v,استفاده از
d004.s002.t028,the,,X,,n/a
d004.s002.t029,medicine,medicine,N,bn:00054128n,دارو
d004.s002.t030,.,,X,,n/a
d004.s003.t001,What,,X,,n/a
d004.s003.t002,is,be,V,,n/a
d004.s003.t003,Cerenia,cerenia,N,bn:00923812n,cerenia
d004.s003.t004,?,,X,,چیست؟
d004.s004.t001,Cerenia,cerenia,N,bn:00923812n,Cerenia
d004.s004.t002,contains,contain,V,bn:00085499v,حاوی
d004.s004.t003,the,,X,,n/a
d004.s004.t004,active,active,J,bn:00096387a,فعال
d004.s004.t005,substance,substance,N,bn:00074985n,ماده
d004.s004.t006,maropitant,maropitant,N,bn:00923812n,ماروپانت
d004.s004.t007,and,,X,,و
d004.s004.t008,is,be,V,,است
d004.s004.t009,available,available,J,bn:00097846a,در دسترس
d004.s004.t010,as,,X,,به عنوان به
d004.s004.t011,tablet,tablet,N,bn:00052222n,قرص
d004.s004.t012,or,,X,,یا
d004.s004.t013,as,,X,,عنوان
d004.s004.t014,solution,solution,N,bn:00072760n,محلول
d004.s004.t015,for,,X,,برای
d004.s004.t016,injection,injection,N,bn:00046787n,تزریق
d004.s004.t017,.,,X,,است.
d004.s005.t001,The,,X,,رنگ
d004.s005.t002,tablets,tablet,N,bn:00052222n,قرص
d004.s005.t003,are,be,V,,ها هستند
d004.s005.t004,pale-orange,pale-orange,J,,نارنجی کم
d004.s005.t005,and,,X,,و
d004.s005.t006,have,have,V,bn:00088078v,n/a
d004.s005.t007,a,,X,,n/a
d004.s005.t008,score,score,N,bn:00069754n,امتیاز
d004.s005.t009,line,line,N,bn:00023645n,خط
d004.s005.t010,on,,X,,n/a
d004.s005.t011,both,,X,,هر دو
d004.s005.t012,sides,side,N,bn:00032604n,طرف
d004.s005.t013,so,so,R,bn:00117049r,تا
d004.s005.t014,that,,X,,n/a
d004.s005.t015,they,,X,,دارند
d004.s005.t016,can,,X,,بتوانند
d004.s005.t017,be,be,V,,شوند.
d004.s005.t018,halved,halve,V,bn:00089157v,نصف
d004.s005.t019,.,,X,,n/a
d004.s006.t001,Each,,X,,هر
d004.s006.t002,tablet,tablet,N,bn:00052222n,n/a
d004.s006.t003,is,be,V,,n/a
d004.s006.t004,marked,mark,V,bn:00090663v,لوحی مشخص
d004.s006.t005,with,,X,,با
d004.s006.t006,the,,X,,رایانه
d004.s006.t007,Pfizer,pfizer,N,bn:03463336n,آرم Pfizer
d004.s006.t008,logo,logo,N,bn:00051872n,n/a
d004.s006.t009,on,,X,,n/a
d004.s006.t010,one,,X,,از یک
d004.s006.t011,side,side,N,bn:00032604n,طرف
d004.s006.t012,and,,X,,و
d004.s006.t013,with,,X,,با
d004.s006.t014,the,,X,,n/a
d004.s006.t015,letters,letter,N,bn:00003057n,حروف
d004.s006.t016,MPT,mpt,N,,MPT
d004.s006.t017,and,,X,,و
d004.s006.t018,the,,X,,n/a
d004.s006.t019,quantity,quantity,N,bn:00003603n,مقدار
d004.s006.t020,of,,X,,n/a
d004.s006.t021,maropitant,maropitant,N,bn:00923812n,Maropitant
d004.s006.t022,on,,X,,در
d004.s006.t023,the,,X,,n/a
d004.s006.t024,other,other,J,bn:00108011a,دیگر
d004.s006.t025,side,side,N,bn:00032604n,طرف
d004.s006.t026,.,,X,,شده است.
d004.s007.t001,What,,X,,چه چیزی
d004.s007.t002,is,be,V,,n/a
d004.s007.t003,Cerenia,cerenia,N,bn:00923812n,Cerenia
d004.s007.t004,used,use,V,bn:00082705v,استفاده
d004.s007.t005,for,,X,,برای
d004.s007.t006,?,,X,,می شود؟
d004.s008.t001,Cerenia,cerenia,N,bn:00923812n,Cerenia
d004.s008.t002,is,be,V,,است
d004.s008.t003,an,,X,,n/a
d004.s008.t004,anti-emetic,anti-emetic,N,bn:00004656n,ضد خویش
d004.s008.t005,",",,X,,،
d004.s008.t006,this,,X,,این
d004.s008.t007,means,mean,V,bn:00089805v,بدان معنی است
d004.s008.t008,that,,X,,که
d004.s008.t009,it,,X,,را
d004.s008.t010,stops,stop,V,bn:00082787v,متوقف
