d002.s034.t018	just	just	R	bn:00114626r	nan	nan
d002.s034.t019	a	nan	X	nan	nan	nan
d002.s034.t020	way	way	N	bn:00001965n	راهی	bn:00114234r
d002.s034.t021	to	nan	X	nan	برای به	bn:00061006n
d002.s034.t022	trick	trick	V	bn:00088310v	فقط فریب	nan
d002.s034.t023	the	nan	X	nan	nan	nan
d002.s034.t024	log	log	N	bn:00051831n	ورود	bn:00017977n
d002.s034.t025	)	nan	X	nan	سیستم	nan
d002.s034.t026	.	nan	X	nan	nan	nan
d002.s035.t001	Every	nan	X	nan	هر	nan
d002.s035.t002	time	time	N	bn:00019848n	بار	bn:00013944n
d002.s035.t003	you	nan	X	nan	که کنید	nan
d002.s035.t004	enter	enter	V	bn:00087679v	وارد	bn:00085363v
d002.s035.t005	an	nan	X	nan	یک	nan
d002.s035.t006	expression	expression	N	bn:00032395n	عبارت	bn:00032395n
d002.s035.t007	,	nan	X	nan	می ،	bn:00054706n
d002.s035.t008	the	nan	X	nan	را	nan
d002.s035.t009	""""	nan	X	nan	nan	nan
d002.s035.t010	ans	ans	J	nan	nan	nan
d002.s035.t011	""""	nan	X	nan	""""	nan
d002.s035.t012	variable	variable	N	bn:00079583n	متغیر	bn:00112067a
d002.s035.t013	value	value	N	bn:00079508n	مقدار	bn:00079508n
d002.s035.t014	will	nan	X	nan	nan	nan
d002.s035.t015	be	be	V	nan	nan	nan
d002.s035.t016	changed	change	V	bn:00082553v	آخرین	bn:00105740a
d002.s035.t017	to	nan	X	nan	ANS	nan
d002.s035.t018	the	nan	X	nan	nan	nan
d002.s035.t019	last	last	J	bn:00105739a	""""	nan
d002.s035.t020	result	result	N	bn:00034520n	به	nan
d002.s035.t021	.	nan	X	nan	نتیجه تغییر	bn:00004452n
d002.s036.t001	Ctrl	ctrl	N	bn:00020947n	Ctrl	nan
d002.s036.t002	N	n	N	bn:00056688n	n	bn:00056688n
d002.s036.t003	New	new	J	bn:00107267a	nan	nan
d002.s036.t004	Window	window	N	bn:00081292n	Window	nan
d002.s037.t001	Flushes	flush	V	nan	ورود	bn:00005887n
d002.s037.t002	the	nan	X	nan	nan	nan
d002.s037.t003	log	log	N	bn:00051831n	به	nan
d002.s037.t004	.	nan	X	nan	سیستم	bn:00069580n
d002.s038.t001	Ctrl	ctrl	N	bn:00020947n	اسکریپت	bn:00012062n
d002.s038.t002	L	l	N	bn:00049538n	بار	bn:00013941n
d002.s038.t003	Load	load	V	bn:00090416v	Ctrl	nan
d002.s038.t004	Script	script	N	nan	L	bn:00049538n
d002.s039.t001	Executes	execute	V	bn:00082225v	دستورالعمل ها	bn:00041913n
d002.s039.t002	the	nan	X	nan	را	nan
d002.s039.t003	instructions	instruction	N	bn:00020945n	nan	nan
d002.s039.t004	in	nan	X	nan	در صورت	nan
d002.s039.t005	a	nan	X	nan	یک به	nan
d002.s039.t006	file	file	N	bn:00021475n	پرونده	bn:00028327n
d002.s039.t007	sequentially	sequentially	R	bn:00114819r	متوالی اجرا	bn:00100386a
d002.s039.t008	.	nan	X	nan	می کند	bn:00054706n
d002.s040.t001	Nice	nice	J	bn:00107292a	کتابخانه	nan
d002.s040.t002	if	nan	X	nan	خوب اگر	bn:00096817a
d002.s040.t003	you	nan	X	nan	یا	bn:00093287v
d002.s040.t004	want	want	V	bn:00086682v	می خواهید_برخی	bn:00054706n
d002.s040.t005	to	nan	X	nan	nan	nan
d002.s040.t006	define	define	V	bn:00086466v	تعریف کنید از	nan
d002.s040.t007	some	nan	X	nan	از را	bn:00006554n
d002.s040.t008	libraries	library	N	bn:00050969n	ها	bn:00010229n
d002.s040.t009	or	nan	X	nan	کارهای	nan
d002.s040.t010	resume	resume	V	bn:00092413v	nan	nan
d002.s040.t011	some	nan	X	nan	سر	nan
d002.s040.t012	previous	previous	J	bn:00107791a	را	bn:00064460n
d002.s040.t013	work	work	N	bn:00081568n	قبلی بگیرید	bn:00018756n
d002.s040.t014	.	nan	X	nan	.	bn:00085649v
d002.s041.t001	Ctrl	ctrl	N	bn:00020947n	ctrl g	nan
d002.s041.t002	G	g	N	bn:00036962n	script	nan
d002.s041.t003	Save	save	V	bn:00093281v	را	nan
d002.s041.t004	Script	script	N	nan	ذخیره کنید	bn:00007805n
d002.s042.t001	Saves	save	V	bn:00093281v	nan	nan
d002.s042.t002	the	nan	X	nan	nan	nan
d002.s042.t003	instructions	instruction	N	bn:00020945n	دستورالعمل	bn:00035960n
d002.s042.t004	you	nan	X	nan	ذخیره	nan
d002.s042.t005	have	have	V	nan	nan	nan
d002.s042.t006	typed	type	V	bn:00095295v	تایپ	bn:00078813n
d002.s042.t007	since	nan	X	nan	از زمان کرده_اید	nan
d002.s042.t008	the	nan	X	nan	هایی را	bn:00062308n
d002.s042.t009	session	session	N	bn:03751534n	جلسه	bn:00070690n
d002.s042.t010	began	begin	V	bn:00083344v	شروع	bn:00058967n
d002.s042.t011	to	nan	X	nan	که	nan
d002.s042.t012	be	be	V	nan	nan	nan
d002.s042.t013	able	able	J	bn:00096151a	nan	nan
d002.s042.t014	to	nan	X	nan	می	bn:00007805n
d002.s042.t015	reuse	reuse	V	bn:00092558v	nan	nan
d002.s042.t016	.	nan	X	nan	کند .	bn:00054706n
d002.s043.t001	Generates	generate	V	bn:00084080v	فایلهای	bn:00025320n
d002.s043.t002	text	text	N	bn:00076732n	متنی	bn:00111785a
d002.s043.t003	files	file	N	bn:00021475n	را	nan
d002.s043.t004	so	nan	X	nan	بنابراین	bn:00115635r
d002.s043.t005	it	nan	X	nan	تولید می کند	bn:00064594n
d002.s043.t006	should	nan	X	nan	باید	nan
d002.s043.t007	be	be	V	nan	nan	nan
d002.s043.t008	easy	easy	J	bn:00101973a	آسان	bn:00101973a
d002.s043.t009	to	nan	X	nan	nan	nan
d002.s043.t010	fix	fix	V	bn:00084308v	nan	nan
d002.s043.t011	using	use	V	bn:00082705v	با استفاده از	nan
d002.s043.t012	any	nan	X	nan	هر	nan
d002.s043.t013	text	text	N	bn:00076732n	متن	bn:00076732n
d002.s043.t014	editor	editor	N	bn:00029775n	ویرایشگر	bn:00047204n
d002.s043.t015	,	nan	X	nan	، ، ،	nan
d002.s043.t016	like	nan	X	nan	مانند	nan
d002.s043.t017	Kate	kate	N	bn:03628723n	کیت	bn:00021464n
d002.s043.t018	.	nan	X	nan	باشد	nan
d002.s044.t001	Ctrl	ctrl	N	bn:00020947n	Ctrl	nan
d002.s044.t002	S	s	N	bn:00068673n	S ذخیره ورود	nan
d002.s044.t003	Save	save	V	bn:00093281v	nan	nan
d002.s044.t004	Log	log	N	bn:00051831n	به سیستم	nan
d002.s045.t001	Saves	save	V	bn:00093281v	ورود	bn:00005885n
d002.s045.t002	the	nan	X	nan	nan	nan
d002.s045.t003	log	log	N	bn:00051831n	سیستم	bn:00069580n
d002.s045.t004	with	nan	X	nan	با	nan
d002.s045.t005	all	nan	X	nan	تمام	bn:00031023n
d002.s045.t006	results	result	N	bn:00034520n	نتایج	bn:00004452n
d002.s045.t007	into	nan	X	nan	به در	nan
d002.s045.t008	an	nan	X	nan	یک	nan
d002.s045.t009	HTML	html	N	bn:00045087n	HTML	nan
d002.s045.t010	file	file	V	nan	فایل ذخیره	bn:00025320n
d002.s045.t011	to	nan	X	nan	را	nan
d002.s045.t012	be	be	V	nan	nan	nan
d002.s045.t013	able	able	J	bn:00096151a	کند بتواند	bn:00086008v
d002.s045.t014	to	nan	X	nan	تا	nan
d002.s045.t015	print	print	V	bn:00089639v	چاپ	bn:00064453n
d002.s045.t016	or	nan	X	nan	یا	nan
d002.s045.t017	publish	publish	V	bn:00084099v	منتشر	bn:00027051n
d002.s045.t018	.	nan	X	nan	می شود	bn:00054706n
d002.s046.t001	Ctrl	ctrl	N	bn:00020947n	Ctrl q	nan
d002.s046.t002	Q	q	N	bn:00065472n	را	nan
d002.s046.t003	Quit	quit	V	bn:00084710v	ترک کنید	bn:00008263n
d002.s047.t001	Shuts	shut	V	nan	برنامه	bn:00021492n
d002.s047.t002	the	nan	X	nan	را	nan
d002.s047.t003	program	program	N	bn:00021492n	خاموش	bn:00107069a
d002.s047.t004	down	down	R	bn:00115114r	nan	nan
d002.s047.t005	.	nan	X	nan	می کند	bn:00054706n
d002.s048.t001	To	nan	X	nan	برای	nan
d002.s048.t002	add	add	V	bn:00082317v	افزودن	bn:00007149n
d002.s048.t003	a	nan	X	nan	یک	nan
d002.s048.t004	new	new	J	bn:00107267a	D	bn:00103007a
d002.s048.t005	2D	2d	N	nan	2	bn:00095976a
d002.s048.t006	graph	graph	N	bn:00041412n	نمودار	bn:00026817n
d002.s048.t007	on	nan	X	nan	جدید	nan
d002.s048.t008	kalgebra	kalgebra	N	bn:08534138n	در	nan
d002.s048.t009	,	nan	X	nan	Kalgebra عملکرد	nan
d002.s048.t010	what	nan	X	nan	کاری	nan
d002.s048.t011	you	nan	X	nan	که	nan
d002.s048.t012	have	have	V	nan	شما	nan
d002.s048.t013	to	nan	X	nan	nan	nan
d002.s048.t014	do	do	V	bn:00087107v	، باید انجام	bn:00018756n
d002.s048.t015	is	be	V	nan	دهید این	nan
d002.s048.t016	to	nan	X	nan	nan	nan
d002.s048.t017	go	go	V	bn:00088912v	که D	nan
d002.s048.t018	to	nan	X	nan	nan	nan
d002.s048.t019	the	nan	X	nan	nan	nan
d002.s048.t020	2D	2d	N	nan	برگه	bn:00051760n
d002.s048.t021	Graph	graph	N	bn:00041412n	nan	nan
d002.s048.t022	tab	tab	N	bn:00120018n	به 2	bn:00035619n
d002.s048.t023	and	nan	X	nan	Graph	nan
d002.s048.t024	click	click	N	nan	جدید برگه	nan
d002.s048.t025	in	nan	X	nan	nan	nan
d002.s048.t026	the	nan	X	nan	nan	nan
d002.s048.t027	Add	add	V	bn:00082317v	nan	nan
d002.s048.t028	tab	tab	N	bn:00120018n	، روی	bn:00035619n
d002.s048.t029	to	nan	X	nan	بروید	nan
d002.s048.t030	add	add	V	bn:00082317v	و	bn:00007149n
d002.s048.t031	the	nan	X	nan	nan	nan
d002.s048.t032	new	new	J	bn:00107267a	افزودن	bn:00103007a
d002.s048.t033	function	function	N	bn:00036821n	برای	bn:00016286n
d002.s048.t034	.	nan	X	nan	Add	bn:00085427v
d002.s049.t001	Then	then	R	bn:00114281r	سپس	bn:00114281r
d002.s049.t002	your	nan	X	nan	شما	nan
d002.s049.t003	focus	focus	N	bn:00007023n	تمرکز	bn:00017197n
d002.s049.t004	will	nan	X	nan	nan	nan
d002.s049.t005	go	go	V	bn:00088912v	به رود	nan
d002.s049.t006	to	nan	X	nan	nan	nan
d002.s049.t007	an	nan	X	nan	یک	nan
d002.s049.t008	input	input	N	bn:00046850n	ورودی	bn:00031044n
d002.s049.t009	text	text	N	bn:00076732n	متن	bn:00076732n
d002.s049.t010	box	box	N	bn:00012528n	کادر	bn:00014536n
d002.s049.t011	where	nan	X	nan	که	nan
d002.s049.t012	you	nan	X	nan	nan	nan
d002.s049.t013	can	nan	X	nan	می می توانید	bn:00054706n
d002.s049.t014	type	type	V	bn:00095295v	تایپ	bn:00078813n
d002.s049.t015	your	nan	X	nan	خود را	nan
d002.s049.t016	function	function	N	bn:00036821n	عملکرد	bn:00016286n
d002.s049.t017	.	nan	X	nan	کنید	bn:00082170v
d002.s050.t001	If	nan	X	nan	اگر	nan
d002.s050.t002	you	nan	X	nan	استفاده	nan
d002.s050.t003	want	want	V	bn:00086682v	می خواهید_از	bn:00054706n
d002.s050.t004	to	nan	X	nan	nan	nan
d002.s050.t005	use	use	V	bn:00082705v	یک )	nan
d002.s050.t006	a	nan	X	nan	تابع	nan
d002.s050.t007	typical	typical	J	bn:00112217a	F	bn:00100416a
d002.s050.t008	f(x)	f(x)	N	bn:00036821n	( x	bn:00032575n
d002.s050.t009	function	function	V	nan	معمولی	bn:00036821n
d002.s050.t010	it	nan	X	nan	nan	nan
d002.s050.t011	is	be	V	nan	nan	nan
d002.s050.t012	not	not	R	bn:00116360r	لازم	nan
d002.s050.t013	necessary	necessary	J	bn:00107182a	،	bn:00086734v
d002.s050.t014	to	nan	X	nan	nan	nan
d002.s050.t015	specify	specify	V	bn:00086468v	را	nan
d002.s050.t016	it	nan	X	nan	نیست آن	bn:00107183a
d002.s050.t017	.	nan	X	nan	کنید مشخص	bn:00030627n
d002.s051.t001	If	nan	X	nan	اگر	nan
d002.s051.t002	you	nan	X	nan	،	nan
d002.s051.t003	have	have	V	nan	را کرده_اید	nan
d002.s051.t004	entered	enter	V	bn:00087679v	وارد	bn:00085363v
d002.s051.t005	the	nan	X	nan	روی	nan
d002.s051.t006	function	function	N	bn:00036821n	عملکرد	bn:00016286n
d002.s051.t007	click	click	N	nan	کنید تا	bn:00014306n
d002.s051.t008	on	nan	X	nan	دکمه	nan
d002.s051.t009	the	nan	X	nan	nan	nan
d002.s051.t010	OK	ok	J	bn:00096817a	کلیک	bn:00058395n
d002.s051.t011	button	button	N	bn:03843242n	OK	bn:00014306n
d002.s051.t012	to	nan	X	nan	نمودار	nan
d002.s051.t013	display	display	V	bn:00087013v	دهید	bn:00069859n
d002.s051.t014	the	nan	X	nan	در	nan
d002.s051.t015	graph	graph	N	bn:00041412n	را	bn:00026817n
d002.s051.t016	in	nan	X	nan	پنجره	nan
d002.s051.t017	the	nan	X	nan	.	bn:00083512v
d002.s051.t018	main	main	J	bn:00099598a	نمایش	bn:00103567a
d002.s051.t019	window	window	N	bn:00081292n	اصلی	bn:00081285n
d002.s051.t020	.	nan	X	nan	nan	nan
d002.s052.t001	You	nan	X	nan	می	bn:00054706n
d002.s052.t002	can	nan	X	nan	توانید	bn:00089667v
d002.s052.t003	set	set	V	bn:00090224v	را	nan
d002.s052.t004	several	several	J	bn:00110469a	چندین	nan
d002.s052.t005	graphs	graph	N	bn:00041412n	نمودار	bn:00026817n
d002.s052.t006	on	nan	X	nan	در	nan
d002.s052.t007	the	nan	X	nan	nan	nan
d002.s052.t008	same	same	J	bn:00110075a	همان	nan
d002.s052.t009	view	view	N	bn:00079985n	نمای	bn:00026817n
d002.s052.t010	.	nan	X	nan	تنظیم کنید	bn:00005865n
d002.s053.t001	Just	just	R	bn:00114626r	فقط	bn:00114234r
d002.s053.t002	use	use	V	bn:00082705v	nan	nan
d002.s053.t003	the	nan	X	nan	در	nan
d002.s053.t004	Add	add	V	bn:00082317v	nan	nan
d002.s053.t005	button	button	N	bn:03843242n	دکمه	bn:00014306n
d002.s053.t006	when	nan	X	nan	وقتی	bn:00060099n
d002.s053.t007	you	nan	X	nan	هستید	nan
d002.s053.t008	are	be	V	nan	از	nan
d002.s053.t009	in	nan	X	nan	nan	nan
d002.s053.t010	List	list	N	bn:00051508n	لیست افزودن	bn:00000152n
d002.s053.t011	mode	mode	N	bn:00055444n	حالت	bn:00045201n
d002.s053.t012	.	nan	X	nan	، استفاده کنید	nan
d002.s054.t001	You	nan	X	nan	می	bn:00054706n
d002.s054.t002	can	nan	X	nan	توانید	bn:00089667v
d002.s054.t003	set	set	V	bn:00090224v	nan	nan
d002.s054.t004	each	nan	X	nan	هر	nan
d002.s054.t005	graph	graph	N	bn:00041412n	نمودار	bn:00026817n
d002.s054.t006	its	nan	X	nan	را	nan
d002.s054.t007	own	own	J	nan	خود	nan
d002.s054.t008	color	color	N	bn:00020726n	رنگ	bn:00070821n
d002.s054.t009	.	nan	X	nan	تنظیم کنید	bn:00005865n
d003.s002.t001	The	nan	X	nan	این	nan
d003.s002.t002	Foundation	foundation	N	bn:00036064n	بنیاد	bn:00008870n
d003.s002.t003	has	have	V	nan	nan	nan
d003.s002.t004	recently	recently	R	bn:00116085r	اخیراً	bn:00114431r
d003.s002.t005	been	be	V	nan	nan	nan
d003.s002.t006	involved	involve	V	bn:00089893v	شده_است	bn:00105394a
d003.s002.t007	in	nan	X	nan	در	nan
d003.s002.t008	organising	organise	V	bn:00091196v	nan	nan
d003.s002.t009	a	nan	X	nan	nan	nan
d003.s002.t010	conference	conference	N	bn:00021721n	کنفرانسی	bn:00050487n
d003.s002.t011	which	nan	X	nan	که ،	nan
d003.s002.t012	dealt	deal	V	bn:00084527v	پرداخته_است	bn:00083240v
d003.s002.t013	with	nan	X	nan	nan	nan
d003.s002.t014	this	nan	X	nan	این	nan
d003.s002.t015	critical	critical	J	bn:00100676a	مهم	bn:00098485a
d003.s002.t016	challenge	challenge	N	bn:00017557n	چالش	bn:00084758v
d003.s002.t017	.	nan	X	nan	درگیر .	nan
d003.s003.t001	Over	nan	X	nan	بیش	bn:00109485a
d003.s003.t002	100	nan	X	nan	100	nan
d003.s003.t003	participants	participant	N	bn:00060798n	شرکت کننده	bn:00021286n
d003.s003.t004	from	nan	X	nan	از از از	nan
d003.s003.t005	the	nan	X	nan	nan	nan
d003.s003.t006	main	main	J	bn:00099598a	اصلی	bn:00103567a
d003.s003.t007	interest	interest	N	bn:00047078n	nan	nan
d003.s003.t008	groups	group	N	bn:00072536n	گروه های	bn:00073699n
d003.s003.t009	attended	attend	V	bn:00082907v	در	nan
d003.s003.t010	and	nan	X	nan	nan	nan
d003.s003.t011	debated	debate	V	bn:00086341v	بحث	bn:00005601n
d003.s003.t012	issues	issue	N	bn:00047688n	موضوعاتی	bn:00047690n
d003.s003.t013	such	such	R	nan	nan	nan
d003.s003.t014	as	as	R	nan	nan	nan
d003.s003.t015	the	nan	X	nan	nan	nan
d003.s003.t016	role	role	N	bn:00036823n	نقش	bn:00068130n
d003.s003.t017	of	nan	X	nan	از	nan
d003.s003.t018	key	key	J	bn:00099258a	کلیدی	bn:00099258a
d003.s003.t019	actors	actor	N	bn:00001177n	بازیگران	bn:00001177n
d003.s003.t020	including	include	V	bn:00089660v	جمله جمله	bn:00070528n
d003.s003.t021	public	public	J	bn:00109211a	دولتی	bn:00109211a
d003.s003.t022	authorities	authority	N	bn:00001961n	مقامات	bn:00027103n
d003.s003.t023	,	nan	X	nan	، ،	nan
d003.s003.t024	social	social	J	bn:00110842a	اجتماعی سازمان های	bn:00110842a
d003.s003.t025	partners	partner	N	nan	شرکای	bn:00020592n
d003.s003.t026	,	nan	X	nan	nan	nan
d003.s003.t027	voluntary	voluntary	J	bn:00113672a	داوطلبانه	bn:00113672a
d003.s003.t028	and	nan	X	nan	و و و	nan
d003.s003.t029	community	community	N	bn:00021248n	جامعه	bn:00072566n
d003.s003.t030	organisations	organisation	N	bn:00001423n	nan	nan
d003.s003.t031	as	as	R	nan	nan	nan
d003.s003.t032	well	well	R	nan	همچنین	bn:00114246r
d003.s003.t033	as	nan	X	nan	nan	nan
d003.s003.t034	service	service	N	bn:00070651n	خدمات	bn:00029239n
d003.s003.t035	users	user	N	bn:00079373n	کاربران	bn:00079373n
d003.s003.t036	.	nan	X	nan	nan	nan
d003.s004.t001	There	nan	X	nan	nan	nan
d003.s004.t002	were	be	V	nan	nan	nan
d003.s004.t003	relatively	relatively	R	bn:00114784r	نسبتاً	bn:00115274r
d003.s004.t004	few	few	J	bn:00102920a	کمی	bn:00116143r
d003.s004.t005	cases	case	N	bn:00016401n	موارد مورد	bn:00032099n
d003.s004.t006	reported	report	V	bn:00092825v	گزارش شده_است	bn:00067181n
d003.s004.t007	of	nan	X	nan	nan	nan
d003.s004.t008	attempts	attempt	N	bn:00007011n	تلاش برای	bn:00007011n
d003.s004.t009	to	nan	X	nan	nan	nan
d003.s004.t010	involve	involve	V	bn:00089893v	مشارکت	bn:00030844n
d003.s004.t011	users	user	N	bn:00079373n	کاربران	bn:00079373n
d003.s004.t012	in	nan	X	nan	در در	nan
d003.s004.t013	service	service	N	bn:00070651n	خدمات	bn:00029239n
d003.s004.t014	planning	planning	N	bn:00062794n	برنامه ریزی	bn:00026536n
d003.s004.t015	but	nan	X	nan	مشارکت	nan
d003.s004.t016	their	nan	X	nan	در	nan
d003.s004.t017	involvement	involvement	N	bn:00030844n	آنها	bn:00030844n
d003.s004.t018	in	nan	X	nan	ارائه	nan
d003.s004.t019	service	service	N	bn:00070651n	خدمات شایع	bn:00058678n
d003.s004.t020	provision	provision	N	bn:00064922n	nan	nan
d003.s004.t021	was	be	V	nan	nan	nan
d003.s004.t022	found	find	V	bn:00082811v	nan	nan
d003.s004.t023	to	nan	X	nan	nan	nan
d003.s004.t024	be	be	V	nan	nan	nan
d003.s004.t025	more	more	R	bn:00116284r	است	bn:00116284r
d003.s004.t026	common	common	J	bn:00100093a	تر	bn:00101689a
d003.s004.t027	.	nan	X	nan	.	nan
d003.s005.t001	Note	note	N	bn:00058145n	توجه داشته_باشید از	bn:00007020n
d003.s005.t002	was	be	V	nan	nan	nan
d003.s005.t003	also	also	R	bn:00114246r	nan	nan
d003.s005.t004	taken	take	V	nan	nan	nan
d003.s005.t005	of	nan	X	nan	انواع	nan
d003.s005.t006	the	nan	X	nan	nan	nan
d003.s005.t007	variety	variety	N	bn:00027862n	نقش مختلف	bn:00033729n
d003.s005.t008	of	nan	X	nan	توسط	nan
d003.s005.t009	different	different	J	bn:00101350a	که	bn:00113502a
d003.s005.t010	roles	role	N	bn:00036823n	های	bn:00032591n
d003.s005.t011	played	play	V	bn:00091709v	شده_است	bn:00037180n
d003.s005.t012	by	nan	X	nan	رفاه	nan
d003.s005.t013	public	public	J	bn:00109211a	بازی	bn:00109211a
d003.s005.t014	welfare	welfare	N	bn:00009905n	عمومی	bn:00080860n
d003.s006.t001	The	nan	X	nan	این	nan
d003.s006.t002	Foundation	foundation	N	bn:00036064n	بنیاد	bn:00008870n
d003.s006.t003	organised	organise	N	nan	nan	nan
d003.s006.t004	,	nan	X	nan	،	nan
d003.s006.t005	together	together	R	bn:00115794r	nan	nan
d003.s006.t006	with	nan	X	nan	همراه	bn:00006532n
d003.s006.t007	the	nan	X	nan	nan	nan
d003.s006.t008	European	european	J	bn:00102440a	اروپا	nan
d003.s006.t009	Commission	commission	N	bn:00021015n	کمیسیون	nan
d003.s006.t010	,	nan	X	nan	،	nan
d003.s006.t011	the	nan	X	nan	nan	nan
d003.s006.t012	Spanish	spanish	J	bn:00110978a	اسپانیا	nan
d003.s006.t013	Ministry	ministry	N	bn:00055180n	وزارت	nan
d003.s006.t014	of	nan	X	nan	nan	nan
d003.s006.t015	Social	social	J	bn:00110842a	اجتماعی	nan
d003.s006.t016	Affairs	affairs	N	bn:00001739n	امور	nan
d003.s006.t017	and	nan	X	nan	و	nan
d003.s006.t018	the	nan	X	nan	nan	nan
d003.s006.t019	Galician	galician	J	nan	گالیسی	nan
d003.s006.t020	regional	regional	J	bn:00109624a	منطقه ای	bn:00012257n
d003.s006.t021	government	government	N	bn:00007299n	دولت	bn:00023236n
d003.s006.t022	,	nan	X	nan	،	nan
d003.s006.t023	a	nan	X	nan	یک	nan
d003.s006.t024	European	european	J	bn:00102440a	اروپایی	bn:00031898n
d003.s006.t025	conference	conference	N	bn:00021721n	کنفرانس عمومی	bn:00050487n
d003.s006.t026	on	nan	X	nan	در مورد	nan
d003.s006.t027	social	social	J	bn:00110842a	اجتماعی	bn:00110842a
d003.s006.t028	exclusion	exclusion	N	bn:00032152n	محرومیت	bn:00010002n
d003.s006.t029	:	nan	X	nan	nan	nan
d003.s006.t030	a	nan	X	nan	:	nan
d003.s006.t031	major	major	J	bn:00106332a	چالش	bn:00084758v
d003.s006.t032	challenge	challenge	N	bn:00017557n	یک	nan
d003.s006.t033	for	nan	X	nan	بزرگ خدمات	bn:00098342a
d003.s006.t034	public	public	J	bn:00109211a	بهزیستی	nan
d003.s006.t035	welfare	welfare	N	bn:00009905n	nan	nan
d003.s006.t036	services	service	N	bn:00070651n	برای	nan
d003.s006.t037	.	nan	X	nan	برگزار	bn:00016984n
d003.s007.t001	The	nan	X	nan	این	nan
d003.s007.t002	Foundation	foundation	N	bn:00036064n	بنیاد	bn:00008870n
d003.s007.t003	recently	recently	R	bn:00116085r	اخیراً	bn:00116085r
d003.s007.t004	published	publish	V	bn:00084099v	منتشر	bn:00027051n
d003.s007.t005	a	nan	X	nan	یک	nan
d003.s007.t006	comparative	comparative	J	bn:00100121a	تطبیقی	bn:00100121a
d003.s007.t007	study	study	N	bn:00067181n	مطالعه	bn:00061758n
d003.s007.t008	as	nan	X	nan	به عنوان	nan
d003.s007.t009	part	part	N	bn:00027912n	بخشی	bn:00060633n
d003.s007.t010	of	nan	X	nan	از	nan
d003.s007.t011	the	nan	X	nan	nan	nan
d003.s007.t012	EPOC	epoc	N	nan	EPOC	nan
d003.s007.t013	project	project	N	bn:00064665n	پروژه	bn:00049573n
d003.s007.t014	which	nan	X	nan	که میزان	nan
d003.s007.t015	assesses	assess	V	bn:00082720v	را	nan
d003.s007.t016	the	nan	X	nan	nan	nan
d003.s007.t017	extent	extent	N	bn:00032425n	مشارکت	bn:00008465n
d003.s007.t018	to	nan	X	nan	nan	nan
d003.s007.t019	which	nan	X	nan	nan	nan
d003.s007.t020	direct	direct	J	bn:00101412a	می	bn:00101411a
d003.s007.t021	participation	participation	N	bn:00030844n	مستقیم	bn:00030844n
d003.s007.t022	can	nan	X	nan	تواند انسان ارزیابی	bn:00054706n
d003.s007.t023	humanise	humanise	V	bn:00089511v	سودآوری	bn:00037022n
d003.s007.t024	work	work	N	bn:00014138n	کند	bn:00031973n
d003.s007.t025	while	nan	X	nan	را	bn:00044576n
d003.s007.t026	increasing	increase	V	bn:00089667v	افزایش	nan
d003.s007.t027	profitability	profitability	N	bn:00037027n	nan	nan
d003.s007.t028	.	nan	X	nan	nan	
d003.s008.t001	The	nan	X	nan	این	nan
d003.s008.t002	study	study	N	bn:00074790n	مطالعه	bn:00061758n
d003.s008.t003	is	be	V	nan	nan	nan
d003.s008.t004	based	base	V	bn:00083141v	بر اساس	nan
d003.s008.t005	on	nan	X	nan	nan	nan
d003.s008.t006	195	nan	X	nan	195	bn:00046516n
d003.s008.t007	personal	personal	J	bn:00108489a	شخصی	bn:00108488a
d003.s008.t008	interviews	interview	N	bn:00047238n	مصاحبه	bn:00047238n
d003.s008.t009	with	nan	X	nan	با	nan
d003.s008.t010	senior	senior	J	bn:00110401a	ارشد	bn:00070479n
d003.s008.t011	officials	official	N	bn:00036837n	مقامات	bn:00027103n
d003.s008.t012	of	nan	X	nan	nan	nan
d003.s008.t013	the	nan	X	nan	nan	nan
d003.s008.t014	social	social	J	bn:00110842a	اجتماعی سازمان های	bn:00110842a
d003.s008.t015	partners	partner	N	nan	شرکای	bn:00020592n
d003.s008.t016	as	nan	X	nan	به عنوان	nan
d003.s008.t017	representatives	representative	N	bn:00047203n	نمایندگان	bn:00021019n
d003.s008.t018	of	nan	X	nan	nan	nan
d003.s008.t019	national	national	J	bn:00107136a	ملی	bn:00107136a
d003.s008.t020	level	level	N	bn:00041239n	سطح	bn:00075250n
d003.s008.t021	peak	peak	N	nan	اوج	bn:00000942n
d003.s008.t022	organisations	organisation	N	bn:00001423n	nan	nan
d003.s008.t023	in	nan	X	nan	در	nan
d003.s008.t024	fifteen	fifteen	J	bn:00095923a	پانزده	nan
d003.s008.t025	European	european	J	bn:00102440a	اروپایی	bn:00031898n
d003.s008.t026	countries	country	N	bn:00011771n	کشور	bn:00023235n
d003.s008.t027	.	nan	X	nan	شده_است .	bn:00084593v
d003.s009.t001	As	nan	X	nan	به عنوان	nan
d003.s009.t002	important	important	J	bn:00104680a	مهم	bn:00098485a
d003.s009.t003	industrial	industrial	J	bn:00104995a	صنعتی	bn:00097537a
d003.s009.t004	sectors	sector	N	bn:00070206n	بخش	bn:00027810n
d003.s009.t005	,	nan	X	nan	های ،	bn:00054156n
d003.s009.t006	the	nan	X	nan	nan	nan
d003.s009.t007	metal	metal	N	bn:00002936n	فلز	bn:00002936n
d003.s009.t008	industry	industry	N	bn:00046575n	صنعت	bn:00046576n
d003.s009.t009	and	nan	X	nan	و	nan
d003.s009.t010	the	nan	X	nan	nan	nan
